FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,ECODISTRIC,ECOREGION,ECOZONE,CFS_ECOZ,SRC_AGY2 
250047,MB,NE077, ,56.780833000000001,-101.918888999999990,2008,6,1,2008-06-01 00:00:00,,,2000-2009,12306.799999999999000,L,W (Observation Zone), ,Limited Action,MB-2008-NE077, , ,2009-07-06 00:00:00,344,88,6,6a,MB
5329,BC,1958-R00110, ,54.847000000000001,-129.180000000000010,1958,7,7,1958-07-07 00:00:00,,,1950-1959,607.000000000000000,L, ,Fire, ,BC-1958-1958-R00110, , ,2020-05-05 00:00:00,944,190,13,13,BC
213920,SK,SANDY02,SANDY02,53.075299999999999,-106.908000000000000,2002,5,23,2002-05-23 00:00:00,,2002-08-18 00:00:00,2000-2009,671.000000000000000,H, ,Wildfire, ,SK-2002-SANDY02, , ,2020-04-03 00:00:00,689,149,9,9,SK
234593,SK,4, ,49.792999999999999,-102.598000000000000,1965,5,4,1965-05-04 00:00:00,,,1960-1969,1214.500000000000000,H,Intensive, , ,SK-1965-004(1),multiple fire id. added unique id to CFS_REF_ID, ,2008-11-12 00:00:00,761,156,10,10,SK
362375,QC,2013-350, ,50.383899999999997,-68.068100000000001,2013,7,6,2013-07-06 00:00:00,,2013-08-15 00:00:00,2010-2019,9081.299999999999300,L,Intensive, , ,QC-2013-350, , ,2018-05-18 00:00:00,436,101,6,6b,QC
1930,BC,1951-N00136, ,50.375999999999998,-116.482000000000000,1951,7,23,1951-07-23 00:00:00,,,1950-1959,1108.800000000000000,L, ,Fire, ,BC-1951-1951-N00136, , ,2020-05-05 00:00:00,989,205,14,14,BC
349782,QC,2002-398, ,52.464329999999997,-68.091390000000004,2002,7,1,2002-07-01 00:00:00,,2002-07-23 00:00:00,2000-2009,20931.000000000000000,L,Nordique, , ,QC-2002-398, , ,2018-05-18 00:00:00,432,101,6,6b,QC
334697,QC,1982-7148, ,53.466130000000000,-72.603219999999993,1982,6,9,1982-06-09 00:00:00,,1982-06-17 00:00:00,1980-1989,1014.000000000000000,L,Nordique, , ,QC-1982-7148, , ,2018-05-18 00:00:00,294,74,5,5b,QC
238775,MB,7-1-13-77, ,50.996000000000002,-99.085300000000004,1977,4,10,1977-04-10 00:00:00,1977-04-10 00:00:00,1977-04-11 00:00:00,1970-1979,1050.099999999999900,H,Intensive, , ,MB-1977-7-1-13-77, , ,2008-07-24 00:00:00,841,162,10,10,MB
230253,SK,CREE RIVER, ,57.804000000000002,-106.166000000000000,1971,6,3,1971-06-03 00:00:00,,,1970-1979,36220.000000000000000,L,EXT, , ,SK-1971-CREE RIVER, , ,2008-11-12 00:00:00,341,87,6,6a,SK
367383,NT,CR-106, ,60.516599999999997,-108.200000000000000,1989,8,12,1989-08-12 00:00:00,,1989-09-01 00:00:00,1980-1989,1880.000000000000000,L, , , ,NT-1989-CR-106, , ,2018-06-15 00:00:00,262,69,5,5a,NT
319756,ON,SIO25, ,52.812500000000000,-90.875000000000000,1974,6,29,1974-06-29 00:00:00,,,1970-1979,2023.000000000000000,L,EXT, , ,ON-1974-SIO25, , ,2008-11-12 00:00:00,393,95,6,6a,ON
359990,NT,1972ZF-061, ,63.533299999999997,-115.099999999999990,1972,7,21,1972-07-21 00:00:00,,,1970-1979,745.210000000000040,L,EXT, , ,NT-1972-1972ZF-061, , ,,257,68,5,5a,NT
375357,NT,VQ010-16, ,65.945499999999996,-127.059333000000000,2016,7,6,2016-07-06 00:00:00,,2016-09-08 00:00:00,2010-2019,7747.500000000000000,L,Monitored, , ,NT-2016-VQ010-16, , ,2018-06-15 00:00:00,217,55,4,4,NT
234147,MB,MB2018CE057, ,51.159166666700003,-98.237777777800005,2018,5,19,2018-05-19 00:00:00,,2018-06-02 00:00:00,2010-2019,1087.000000000000000,H, , ,ZONE: W; RESPONSE: FUL,MB-2018-MB2018CE057, , ,2019-03-22 00:00:00,723,155,9,9,MB
375461,NT,FS-037, ,63.750000000000000,-123.083299999999990,1998,7,5,1998-07-05 00:00:00,,1998-10-01 00:00:00,1990-1999,36341.000000000000000,L, , ,Abandoned,NT-1998-FS-037, , ,2018-06-15 00:00:00,218,55,4,4,NT
230574,SK,ALREADY,ALREADY,56.762510980000002,-104.379978800000000,1989,7,23,1989-07-23 00:00:00,,1989-08-22 00:00:00,1980-1989,609.232045760000010,L, ,Wildfire, ,SK-1989-ALREADY, , ,2020-04-03 00:00:00,347,88,6,6a,SK
210405,SK,07LL-PARK,07LL-PARK,56.783299999999997,-109.383000000000000,2007,7,25,2007-07-25 00:00:00,,2007-08-23 00:00:00,2000-2009,894.000000000000000,L, ,Wildfire, ,SK-2007-07LL-PARK, , ,2020-04-03 00:00:00,633,139,9,9,SK
355575,QC,2007-238, ,51.039569999999998,-75.185640000000006,2007,5,18,2007-05-18 00:00:00,,2007-06-03 00:00:00,2000-2009,3349.699999999999800,H,Nordique, , ,QC-2007-238, , ,2018-05-18 00:00:00,428,100,6,6b,QC
198201,AB,LWF063, ,54.826700000000002,-114.194800000000000,2001,5,23,2001-05-23 00:00:00,,2002-03-31 00:00:00,2000-2009,104534.300000000000000,H, ,Crown,fueltype: C3,AB-2001-LWF063, , ,2020-06-01 00:00:00,616,139,9,9,AB
241729,MB,2-1-43-89, ,53.721600000000002,-99.948400000000007,1989,7,17,1989-07-17 00:00:00,1989-07-17 00:00:00,1989-07-28 00:00:00,1980-1989,10769.000000000000000,L,Intensive, , ,MB-1989-2-1-43-89, , ,2008-07-24 00:00:00,666,148,9,9,MB
40,BC,1951-R00038, ,58.183999999999997,-130.729000000000010,1951,5,15,1951-05-15 00:00:00,,,1950-1959,12949.900000000000000,H, ,Fire, ,BC-1951-1951-R00038, , ,2020-05-05 00:00:00,922,180,12,12,BC
124702,BC,2003-N10694, ,49.213900000000002,-115.494000000000000,2003,8,9,2003-08-09 00:00:00,,,2000-2009,4000.000000000000000,L, ,Fire, ,BC-2003-2003-N10694, , ,2020-05-05 00:00:00,992,205,14,14,BC
230682,SK,35, ,57.180000000000000,-106.750000000000000,1966,6,21,1966-06-21 00:00:00,,,1960-1969,1554.599999999999900,L,EXT, , ,SK-1966-035,chk pnt poly ref, ,2008-11-12 00:00:00,348,88,6,6a,SK
316394,ON,RED23, ,51.218613400000002,-94.966358700000001,2017,7,22,2017-07-22 00:00:00,,2017-09-23 00:00:00,2010-2019,1927.000000000000000,L,MON,IFR,Objective: MON; Type: IFR; Accuracy Within 100 metres,ON-2017-RED23,location not ignition - coords derived from poly, ,2018-05-07 00:00:00,373,90,6,6a,ON
148822,BC,2017-C31161, ,52.806699999999999,-121.057500000000000,2017,7,7,2017-07-07 00:00:00,,,2010-2019,1375.000000000000000,L, ,Fire, ,BC-2017-2017-C31161, , ,2020-05-05 00:00:00,987,205,14,14,BC
319908,ON,RED32, ,51.969299999999997,-93.850800000000007,2010,5,25,2010-05-25 00:00:00,,2010-06-16 00:00:00,2010-2019,4417.000000000000000,L,FUL,IFR, ,ON-2010-RED32, , ,2011-10-19 00:00:00,371,90,6,6a,ON
375451,NT,VQ-031, ,65.116600000000005,-121.083299999999990,1998,7,17,1998-07-17 00:00:00,,1998-09-28 00:00:00,1990-1999,3000.000000000000000,L,Monitored, , ,NT-1998-VQ-031, , ,2018-06-15 00:00:00,207,52,4,4,NT
187595,AB,GWF044, ,54.659900000000000,-119.964600000000000,2014,7,15,2014-07-15 00:00:00,,2015-01-13 00:00:00,2010-2019,4173.060000000000400,L, ,Crown,fueltype: C3,AB-2014-GWF044, , ,2020-06-01 00:00:00,618,145,9,9,AB
320720,ON,NIP296, ,49.107300000000002,-88.393400000000000,2006,9,8,2006-09-08 00:00:00,,2006-10-27 00:00:00,2000-2009,1563.000000000000000,L,FUL,IFR, ,ON-2006-NIP296, , ,2011-10-19 00:00:00,386,94,6,6a,ON
150219,AB,DF1-018-90,DF1018,58.774500000000003,-115.651799999999990,1990,6,23,1990-06-23 00:00:00,1990-06-24 00:00:00,1990-07-03 00:00:00,1990-1999,816.600000000000020,L, ,Crown, ,AB-1990-DF1-018-90, , ,2020-06-01 00:00:00,253,65,4,4,AB
86249,BC,1987-G40014, ,53.688000000000002,-124.128000000000000,1987,7,1,1987-07-01 00:00:00,,,1980-1989,1195.000000000000000,L, ,Fire, ,BC-1987-1987-G40014, , ,2020-05-05 00:00:00,974,202,14,14,BC
40014,BC,1970-GD0110, ,58.811000000000000,-121.798000000000000,1970,6,17,1970-06-17 00:00:00,,,1970-1979,6591.899999999999600,L, ,Fire, ,BC-1970-1970-GD0110, , ,2020-05-05 00:00:00,244,64,4,4,BC
314874,ON,RED364, ,53.395000000000003,-93.105300000000000,1988,8,6,1988-08-06 00:00:00,,,1980-1989,2015.000000000000000,L,EXT, , ,ON-1988-RED364, , ,,364,89,6,6a,ON
345051,QC,1996-650, ,50.123800000000003,-75.339519999999993,1996,6,13,1996-06-13 00:00:00,,1996-06-23 00:00:00,1990-1999,714.000000000000000,L,Intensive, , ,QC-1996-650, , ,2018-05-18 00:00:00,428,100,6,6b,QC
229976,SK,06SE-KOSDAW,06SE-KOSDAW,58.842799999999997,-104.090000000000000,2006,2,6,2006-02-06 00:00:00,,2006-07-18 00:00:00,2000-2009,1860.000000000000000,L, ,Wildfire, ,SK-2006-06SE-KOSDAW, , ,2020-04-03 00:00:00,335,87,6,6a,SK
315904,ON,COC28, ,52.187399999999997,-81.848399999999998,1998,5,23,1998-05-23 00:00:00,,,1990-1999,500.000000000000000,H,Intensive, , ,ON-1998-COC28, , ,,1029,217,15,15,ON
204828,SK,EAGLE1,EAGLE1,59.484400000000001,-104.322900000000000,1989,8,14,1989-08-14 00:00:00,,1989-09-06 00:00:00,1980-1989,7061.719676990000200,L, ,Wildfire, ,SK-1989-EAGLE1, , ,2020-04-03 00:00:00,263,69,5,5a,SK
371314,NT,FS-017, ,63.710599999999999,-123.486099999999990,2008,8,3,2008-08-03 00:00:00,,,2000-2009,2160.000000000000000,L,Monitored, , ,NT-2008-FS-017, , ,2018-06-15 00:00:00,225,58,4,4,NT
377931,NT,FS028-15, ,60.256166000000000,-119.685333000000000,2015,5,28,2015-05-28 00:00:00,,2015-07-31 00:00:00,2010-2019,14406.100000000000000,L,Monitored, , ,NT-2015-FS028-15, , ,2018-06-15 00:00:00,242,64,4,4,NT
324604,ON,PEM4, ,45.942799999999998,-77.496300000000005,1999,4,30,1999-04-30 00:00:00,,,1990-1999,1119.000000000000000,H,Intensive, , ,ON-1999-PEM4, , ,,413,98,6,6b,ON
230635,SK,1970-028, ,55.325000000000003,-105.143000000000000,1970,0,0,,,,1970-1979,2690.000000000000000,U,Intensive, , ,SK-1970-1970-028, , ,2008-11-12 00:00:00,347,88,6,6a,SK
324765,QC,1976-4127, ,52.095920000000000,-67.108109999999996,1976,7,11,1976-07-11 00:00:00,,1976-07-29 00:00:00,1970-1979,14762.900000000000000,L,Nordique, , ,QC-1976-4127, , ,2018-05-18 00:00:00,432,101,6,6b,QC
220618,SK,15LA-GREG,15LA-GREG,57.042549999999999,-103.885400000000000,2015,6,7,2015-06-07 00:00:00,,2015-06-28 00:00:00,2010-2019,891.808073000000040,L, ,Wildfire, ,SK-2015-15LA-GREG, , ,2020-04-03 00:00:00,347,88,6,6a,SK
254789,MB,NE178, ,59.284722000000002,-100.534167000000000,2013,7,7,2013-07-07 00:00:00,,2013-09-14 00:00:00,2010-2019,23058.200000000001000,L,W (Observation Zone), ,Limited Action,MB-2013-NE178, , ,2014-06-17 00:00:00,279,71,5,5a,MB
21572,BC,1959-C00302, ,51.625999999999998,-123.888000000000010,1959,7,21,1959-07-21 00:00:00,,,1950-1959,3541.000000000000000,H, ,Fire, ,BC-1959-1959-C00302, , ,2020-05-05 00:00:00,977,202,14,14,BC
238797,MB,4-6-18-77, ,50.741900000000001,-98.950999999999993,1977,4,30,1977-04-30 00:00:00,1977-04-30 00:00:00,1977-05-03 00:00:00,1970-1979,4551.699999999999800,H,Intensive, , ,MB-1977-4-6-18-77, , ,2008-07-24 00:00:00,841,162,10,10,MB
365588,NT,ZF-007, ,64.902299999999997,-117.588100000000000,2006,7,18,2006-07-18 00:00:00,,2006-09-12 00:00:00,2000-2009,2495.059999999999900,L,Monitored, , ,NT-2006-ZF-007, , ,2018-06-15 00:00:00,257,68,5,5a,NT
5066,BC,1958-G00278, ,59.317999999999998,-129.115000000000010,1958,7,3,1958-07-03 00:00:00,,,1950-1959,7769.899999999999600,L, ,Fire, ,BC-1958-1958-G00278, , ,2020-05-05 00:00:00,920,180,12,12,BC
256555,MB,NE160, ,54.153888999999999,-96.237222000000003,2017,8,5,2017-08-05 00:00:00,,2017-10-01 00:00:00,2010-2019,1073.200000000000000,L,G (Low Priority), ,Limited Action,MB-2017-NE160, , ,2018-05-18 00:00:00,364,89,6,6a,MB
255281,MB,NE352, ,56.916111000000001,-91.860277999999994,2013,7,12,2013-07-12 00:00:00,,2013-08-10 00:00:00,2010-2019,728.399999999999980,L,W (Observation Zone), ,No Action,MB-2013-NE352, , ,2014-06-17 00:00:00,1022,215,15,15,MB
377213,NT,FS050-13, ,62.133333000000000,-122.536000000000000,2013,7,1,2013-07-01 00:00:00,,2013-08-10 00:00:00,2010-2019,1683.000000000000000,L,Sustained Action, , ,NT-2013-FS050-13, , ,2018-06-15 00:00:00,239,64,4,4,NT
229973,SK,SOUTH,SOUTH,58.536499999999997,-105.083299999999990,2000,6,29,2000-06-29 00:00:00,,2000-07-19 00:00:00,2000-2009,2007.000000000000000,L, ,Wildfire, ,SK-2000-SOUTH, , ,2020-04-03 00:00:00,335,87,6,6a,SK
373241,NT,SS044-13, ,61.307166000000002,-112.150499999999990,2013,6,28,2013-06-28 00:00:00,,2013-08-09 00:00:00,2010-2019,8114.000000000000000,L,Monitored, , ,NT-2013-SS044-13, , ,2018-06-15 00:00:00,263,69,5,5a,NT
131274,BC,2010-C10192, ,52.408000000000001,-122.860100000000000,2010,7,27,2010-07-27 00:00:00,,,2010-2019,1020.000000000000000,L, ,Fire, ,BC-2010-2010-C10192, , ,2020-05-05 00:00:00,974,202,14,14,BC
355607,QC,2009-316, ,50.093229999999998,-75.138630000000006,2009,6,24,2009-06-24 00:00:00,,2009-07-06 00:00:00,2000-2009,665.200000000000050,L,Intensive, , ,QC-2009-316, , ,2018-05-18 00:00:00,428,100,6,6b,QC
55351,BC,1976-GI0022, ,56.281999999999996,-121.531000000000010,1976,4,28,1976-04-28 00:00:00,,,1970-1979,505.600000000000020,H, ,Fire, ,BC-1976-1976-GI0022, , ,2020-05-05 00:00:00,591,138,9,9,BC
361286,NT,1970CR-014, ,60.716700000000003,-107.716700000000000,1970,6,8,1970-06-08 00:00:00,,,1970-1979,1814.400000000000100,L,Intensive, , ,NT-1970-1970CR-014, , ,,273,71,5,5a,NT
314951,ON,NIP77, ,51.739229199999997,-88.809276499999996,2017,7,29,2017-07-29 00:00:00,,2017-09-12 00:00:00,2010-2019,574.000000000000000,L,MON,IFR,Objective: MON; Type: IFR; Accuracy Within 100 metres,ON-2017-NIP77,location not ignition - coords derived from poly, ,2018-05-07 00:00:00,393,95,6,6a,ON
345745,QC,1996-499, ,50.369309999999999,-70.929500000000004,1996,6,12,1996-06-12 00:00:00,,1996-06-26 00:00:00,1990-1999,579.000000000000000,L,Intensive, , ,QC-1996-499, , ,2018-05-18 00:00:00,437,101,6,6b,QC
367287,NT,FR-SS-00033, ,61.481499999999997,-109.247833000000000,2010,6,12,2010-06-12 00:00:00,,2010-07-22 00:00:00,2010-2019,12872.379999999999000,L,Monitored, , ,NT-2010-FR-SS-00033, , ,2018-06-15 00:00:00,262,69,5,5a,NT
8206,BC,1958-K00553, ,50.067999999999998,-121.049000000000010,1958,7,21,1958-07-21 00:00:00,,,1950-1959,910.500000000000000,H, ,Fire, ,BC-1958-1958-K00553, , ,2020-05-05 00:00:00,1006,209,14,14,BC
320175,QC,1972-7295, ,51.540469999999999,-77.456620000000001,1972,7,7,1972-07-07 00:00:00,,1972-07-14 00:00:00,1970-1979,655.500000000000000,L,Nordique, , ,QC-1972-7295, , ,2018-05-18 00:00:00,1030,217,15,15,QC
210394,SK,SNOOPY,SNOOPY,57.494799999999998,-109.208299999999990,1995,5,28,1995-05-28 00:00:00,,1995-06-21 00:00:00,1990-1999,35000.000000000000000,L, ,Wildfire, ,SK-1995-SNOOPY, , ,2020-04-03 00:00:00,633,139,9,9,SK
252774,MB,226003, ,53.680525699999997,-100.382017500000000,2002,0,0,,,,2000-2009,995.408999999999990,U, , , ,MB-2002-226003,used firepoly centroid for MB 2000-2004, ,,667,148,9,9,MB
239822,MB,1-5-49-81, ,56.900900000000000,-101.885499999999990,1981,8,2,1981-08-02 00:00:00,1981-08-26 00:00:00,1981-09-03 00:00:00,1980-1989,3296.699999999999800,L,Intensive, , ,MB-1981-1-5-49-81, , ,2008-07-24 00:00:00,344,88,6,6a,MB
215005,SK,MCRAE,MCRAE,58.338499939999998,-102.885400160000000,1981,8,5,1981-08-05 00:00:00,,1981-10-13 00:00:00,1980-1989,1890.565199919999900,L, ,Wildfire, ,SK-1981-MCRAE, , ,2020-04-03 00:00:00,276,71,5,5a,SK
372893,NT,SS004-13, ,60.262666000000003,-109.001333000000000,2013,5,4,2013-05-04 00:00:00,,2013-07-17 00:00:00,2010-2019,919.630000000000000,L,Monitored, , ,NT-2013-SS004-13, , ,2018-06-15 00:00:00,262,69,5,5a,NT
220578,SK,10SE-SPALDING,10SE-SPALDING,57.260201000000002,-103.480003000000000,2010,7,24,2010-07-24 00:00:00,,2010-08-18 00:00:00,2010-2019,3579.000000000000000,L, ,Wildfire, ,SK-2010-10SE-SPALDING, , ,2020-04-03 00:00:00,347,88,6,6a,SK
245018,MB,NE-105-294-95, ,55.917000000000002,-101.917000000000000,1995,6,19,1995-06-19 00:00:00,,1995-08-01 00:00:00,1990-1999,9987.200000000000700,L,Intensive, , ,MB-1995-NE-105-294-95, , ,2008-07-24 00:00:00,344,88,6,6a,MB
371815,NT,ZF-032, ,62.833300000000001,-117.466600000000000,1989,7,16,1989-07-16 00:00:00,,1989-07-24 00:00:00,1980-1989,1550.000000000000000,L,Delayed Action, , ,NT-1989-ZF-032, , ,2018-06-15 00:00:00,230,60,4,4,NT
245780,MB,101901N14, ,55.520000000000003,-99.469999999999999,1989,7,18,1989-07-18 00:00:00,,,1980-1989,2266.000000000000000,L,Intensive, , ,MB-1989-101901N14, , ,2008-07-24 00:00:00,356,88,6,6a,MB
394791,NL,2003-63903, ,53.920605999999999,-61.086130799999999,2003,0,0,,,,2000-2009,1151.720000000000000,L, , , ,NL-LAB-2003-63903,point location calculated from poly data in GIS,chk fireids for multipart,2007-10-24 00:00:00,452,105,6,6b,NL
215071,SK,JEAN,JEAN,59.880350300000003,-105.864868599999990,1982,7,8,1982-07-08 00:00:00,,1982-08-02 00:00:00,1980-1989,1562.537700000000100,L, ,Wildfire, ,SK-1982-JEAN, , ,2020-04-03 00:00:00,278,71,5,5a,SK
356317,QC,2007-556, ,49.819249999999997,-72.388790000000000,2007,6,16,2007-06-16 00:00:00,,2007-07-02 00:00:00,2000-2009,684.399999999999980,L,Intensive, , ,QC-2007-556, , ,2018-05-18 00:00:00,437,101,6,6b,QC
319753,ON,SIO07, ,53.187500000000000,-91.375000000000000,1974,6,28,1974-06-28 00:00:00,,,1970-1979,607.000000000000000,L,EXT, , ,ON-1974-SIO07, , ,2008-11-12 00:00:00,393,95,6,6a,ON
345485,QC,1996-729, ,50.755400000000002,-73.454509999999999,1996,6,13,1996-06-13 00:00:00,,1996-07-06 00:00:00,1990-1999,1924.000000000000000,L,Intensive, , ,QC-1996-729, , ,2018-05-18 00:00:00,429,100,6,6b,QC
373513,NT,HY-001, ,61.383299999999998,-117.133300000000010,1994,5,25,1994-05-25 00:00:00,,1994-10-28 00:00:00,1990-1999,10035.000000000000000,H,Sustained Action, , ,NT-1994-HY-001, , ,2018-06-15 00:00:00,241,64,4,4,NT
350429,QC,1998-468, ,50.023380000000003,-67.701009999999997,1998,6,25,1998-06-25 00:00:00,,1998-07-13 00:00:00,1990-1999,608.000000000000000,H,Intensive, , ,QC-1998-468, , ,2018-05-18 00:00:00,436,101,6,6b,QC
231171,SK,05PN-WOOD,05PN-WOOD,55.258200000000002,-103.137000000000000,2005,7,9,2005-07-09 00:00:00,,2005-07-26 00:00:00,2000-2009,3000.000000000000000,L, ,Wildfire, ,SK-2005-05PN-WOOD, , ,2020-04-03 00:00:00,353,88,6,6a,SK
179912,AB,HWF211, ,59.604683000000001,-119.858050000000010,2012,8,9,2012-08-09 00:00:00,,2013-06-10 00:00:00,2010-2019,12005.700000000001000,L, ,Surface,fueltype: C2,AB-2012-HWF211, , ,2020-06-01 00:00:00,251,65,4,4,AB
377971,NT,SS033-17, ,60.928500000000000,-118.252833000000000,2017,7,24,2017-07-24 00:00:00,,2017-10-02 00:00:00,2010-2019,3667.000000000000000,L,Limited Action, , ,NT-2017-SS033-17, , ,2018-06-15 00:00:00,242,64,4,4,NT
319683,QC,130010, ,56.207999999999998,-76.292000000000002,1964,7,8,1964-07-08 00:00:00,,,1960-1969,512.750000000000000,L,EXT, , ,QC-1964-130010, , ,2008-11-12 00:00:00,290,73,5,5b,QC
245425,MB,NE-05-099-94, ,55.817000000000000,-101.967000000000000,1994,6,20,1994-06-20 00:00:00,1994-06-21 00:00:00,1994-07-06 00:00:00,1990-1999,9155.000000000000000,L,Intensive, , ,MB-1994-NE-05-099-94, , ,2008-07-24 00:00:00,353,88,6,6a,MB
380103,YT,1991BC003, ,62.966667000000001,-140.966667000000000,1991,6,22,1991-06-22 00:00:00,,,1990-1999,3455.460000000000000,L, , , ,YT-1991-1991BC003, , ,2016-06-16 00:00:00,882,172,12,12,YT
317204,ON,NIP103, ,49.083300000000001,-86.965800000000002,1998,6,21,1998-06-21 00:00:00,,,1990-1999,2454.000000000000000,L,Intensive, , ,ON-1998-NIP103, , ,,389,94,6,6a,ON
367193,NT,1982CR-015, ,62.517000000000003,-108.349999999999990,1982,7,10,1982-07-10 00:00:00,,,1980-1989,6179.000000000000000,L,NA, , ,NT-1982-1982CR-015, , ,,267,70,5,5a,NT
235848,MB,1-7-33-80, ,54.281700000000001,-93.475200000000001,1980,6,19,1980-06-19 00:00:00,1980-06-21 00:00:00,1980-08-11 00:00:00,1980-1989,1478.900000000000100,L,EXT, , ,MB-1980-1-7-33-80, , ,2008-07-24 00:00:00,364,89,6,6a,MB
321714,ON,WAW31, ,48.861899999999999,-85.875200000000007,1995,6,24,1995-06-24 00:00:00,,,1990-1999,821.000000000000000,L,Intensive, , ,ON-1995-WAW31, , ,,403,96,6,6b,ON
216141,SK,11LA-THOR,11LA-THOR,56.068297999999999,-104.569999999999990,2011,6,14,2011-06-14 00:00:00,,2011-07-25 00:00:00,2010-2019,1717.000000000000000,L, ,Wildfire, ,SK-2011-11LA-THOR, , ,2020-04-03 00:00:00,353,88,6,6a,SK
394695,NL,2003-64203, ,53.802949599999998,-64.453036900000001,2003,0,0,,,,2000-2009,6161.170000000000100,L, , , ,NL-LAB-2003-64203,point location calculated from poly data in GIS, ,2007-10-24 00:00:00,312,78,5,5b,NL
135179,BC,2014-G60297, ,56.299900000000001,-124.038700000000010,2014,5,16,2014-05-16 00:00:00,,,2010-2019,1688.339999999999900,H, ,Fire, ,BC-2014-2014-G60297, , ,2020-05-05 00:00:00,967,200,14,14,BC
373477,NT,1980FS-039, ,61.533000000000001,-120.367000000000000,1980,6,29,1980-06-29 00:00:00,,,1980-1989,3350.000000000000000,L,NA, , ,NT-1980-1980FS-039, , ,,241,64,4,4,NT
225555,SK,15LA-SUCKER,15LA-SUCKER,55.312800000000003,-105.359067000000000,2015,6,7,2015-06-07 00:00:00,,2015-06-29 00:00:00,2010-2019,2214.586310000000100,L, ,Wildfire, ,SK-2015-15LA-SUCKER, , ,2020-04-03 00:00:00,347,88,6,6a,SK
314809,ON,2003-SLK-71, ,53.922699999999999,-91.697999999999993,2003,7,1,2003-07-01 00:00:00,,2003-08-30 00:00:00,2000-2009,500.000000000000000,L,EXT, , ,ON-2003-SLK-71, , ,2008-07-23 00:00:00,364,89,6,6a,ON
398855,PC-WB,2003-WB-6,Merryweather Lake,59.423600000000000,-113.383300000000010,2003,7,29,2003-07-29 00:00:00,,,2000-2009,3700.000000000000000,L,EXT, , ,PC-WB-2003-WB-6, , ,2008-08-19 00:00:00,243,64,4,4,PC
221113,SK,10PN-MANAWAN,10PN-MANAWAN,55.406700000000001,-103.184997999999990,2010,6,19,2010-06-19 00:00:00,,2010-09-02 00:00:00,2010-2019,7905.000000000000000,L, ,Wildfire, ,SK-2010-10PN-MANAWAN, , ,2020-04-03 00:00:00,353,88,6,6a,SK
315339,ON,SLK56, ,52.832200000000000,-90.038499999999999,1995,6,15,1995-06-15 00:00:00,,,1990-1999,670.000000000000000,L,EXT, , ,ON-1995-SLK56, , ,,393,95,6,6a,ON
221373,SK,12LX-KNEE,12LX-KNEE,55.852600000000002,-106.930383000000010,2012,7,9,2012-07-09 00:00:00,,2012-08-28 00:00:00,2010-2019,2096.900000000000100,L, ,Wildfire, ,SK-2012-12LX-KNEE, , ,2020-04-03 00:00:00,354,88,6,6a,SK
351990,QC,1997-430, ,47.735909999999997,-70.536529999999999,1997,6,13,1997-06-13 00:00:00,,1997-07-07 00:00:00,1990-1999,2896.000000000000000,L,Intensive, , ,QC-1997-430, , ,2018-05-18 00:00:00,418,99,6,6b,QC
376372,NT,FS068-15, ,62.949832999999998,-122.714166000000010,2015,6,29,2015-06-29 00:00:00,,2015-07-17 00:00:00,2010-2019,710.600000000000020,L,Monitored, , ,NT-2015-FS068-15, , ,2018-06-15 00:00:00,219,55,4,4,NT
319976,QC,60032, ,51.729300000000002,-70.432400000000001,1968,6,18,1968-06-18 00:00:00,,,1960-1969,809.389999999999990,L,EXT, , ,QC-1968-60032, , ,2008-11-12 00:00:00,432,101,6,6b,QC
230436,SK,16LA-JOHNSON,16LA-JOHNSON,57.071517000000000,-105.593433000000000,2016,6,24,2016-06-24 00:00:00,,2016-08-04 00:00:00,2010-2019,3149.300000000000200,L, ,Wildfire, ,SK-2016-16LA-JOHNSON, , ,2020-04-03 00:00:00,345,88,6,6a,SK
372944,NT,CR-085, ,61.166600000000003,-107.166600000000000,1994,7,15,1994-07-15 00:00:00,,1994-09-13 00:00:00,1990-1999,50000.000000000000000,L,Monitored, , ,NT-1994-CR-085, , ,2018-06-15 00:00:00,273,71,5,5a,NT
220767,SK,BALSAM1,BALSAM1,56.635399999999997,-108.187500000000000,1990,8,8,1990-08-08 00:00:00,,1990-10-02 00:00:00,1990-1999,545.000000000000000,L, ,Wildfire, ,SK-1990-BALSAM1, , ,2020-04-03 00:00:00,351,88,6,6a,SK
